age,workclass,education,education_num,marital_status,occupation,race,sex,capital_gain,capital_loss,hours_per_week,native_country,target_variable,Hours_Norm,CountryGroup,PeopleGroup
31,Private,Bachelors,13,Never-married,Exec-managerial,White,Male,0,0,50,United-States,<=50K,0.6363636363636364,N_America,Full_timers
26,Private,Some-college,10,Separated,Farming-fishing,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
50,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Male,0,1902,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
41,Private,Some-college,10,Never-married,Tech-support,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K,0.5064935064935064,Asia,Full_timers
52,Local-gov,Bachelors,13,Married-civ-spouse,Protective-serv,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
28,Private,HS-grad,9,Married-civ-spouse,Other-service,Black,Female,0,0,23,United-States,<=50K,0.2857142857142857,N_America,Part_timers
46,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,3137,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
30,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,0,0,36,United-States,>50K,0.45454545454545453,N_America,Full_timers
58,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,Black,Male,7688,0,30,United-States,>50K,0.37662337662337664,N_America,Full_timers
31,Private,HS-grad,9,Never-married,Other-service,Black,Female,0,0,40,,<=50K,0.5064935064935064,,Full_timers
36,Private,Some-college,10,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,48,United-States,<=50K,0.6103896103896104,N_America,Full_timers
31,State-gov,Preschool,1,Never-married,Other-service,White,Male,0,0,24,United-States,<=50K,0.2987012987012987,N_America,Part_timers
52,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,White,Male,0,0,70,United-States,>50K,0.8961038961038961,N_America,Hardworkers
29,Private,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,3411,0,70,Mexico,<=50K,0.8961038961038961,Other,Hardworkers
48,Self-emp-not-inc,Masters,14,Married-civ-spouse,Sales,White,Male,0,0,50,England,<=50K,0.6363636363636364,Europe,Full_timers
30,Private,Masters,14,Married-civ-spouse,Exec-managerial,White,Male,15024,0,60,United-States,>50K,0.7662337662337663,N_America,Hardworkers
58,Private,11th,7,Married-civ-spouse,Transport-moving,White,Male,0,0,50,United-States,<=50K,0.6363636363636364,N_America,Full_timers
20,Federal-gov,Some-college,10,Never-married,Protective-serv,Black,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
19,Private,Some-college,10,Never-married,Other-service,White,Male,0,0,3,United-States,<=50K,0.025974025974025976,N_America,Relaxies
63,Private,HS-grad,9,Divorced,Other-service,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
51,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Tech-support,White,Male,0,0,45,United-States,>50K,0.5714285714285714,N_America,Full_timers
53,Private,Assoc-acdm,12,Divorced,Adm-clerical,White,Female,0,0,48,United-States,<=50K,0.6103896103896104,N_America,Full_timers
54,Federal-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Male,5178,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
26,Private,HS-grad,9,Never-married,Handlers-cleaners,Black,Male,0,0,48,United-States,<=50K,0.6103896103896104,N_America,Full_timers
47,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Other-service,White,Female,0,0,52,United-States,<=50K,0.6623376623376623,N_America,Full_timers
44,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
55,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
43,Private,Masters,14,Married-civ-spouse,Prof-specialty,White,Male,0,0,45,United-States,>50K,0.5714285714285714,N_America,Full_timers
49,Private,Bachelors,13,Married-spouse-absent,Transport-moving,White,Male,0,0,30,Columbia,<=50K,0.37662337662337664,Other,Full_timers
27,Private,Prof-school,15,Never-married,Prof-specialty,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
42,Private,Assoc-voc,11,Married-civ-spouse,Exec-managerial,White,Male,15024,0,55,United-States,>50K,0.7012987012987013,N_America,Hardworkers
39,Private,9th,5,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
32,Private,HS-grad,9,Separated,Adm-clerical,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
58,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,Black,Female,0,0,55,United-States,<=50K,0.7012987012987013,N_America,Hardworkers
63,Private,9th,5,Separated,Farming-fishing,Black,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
49,Private,Some-college,10,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
36,Self-emp-inc,Some-college,10,Married-civ-spouse,Protective-serv,White,Male,0,0,60,United-States,>50K,0.7662337662337663,N_America,Hardworkers
46,Private,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,United-States,<=50K,0.6363636363636364,N_America,Full_timers
47,Private,Masters,14,Married-civ-spouse,Exec-managerial,White,Male,99999,0,55,United-States,>50K,0.7012987012987013,N_America,Hardworkers
39,Private,HS-grad,9,Never-married,Adm-clerical,White,Male,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
33,Private,Prof-school,15,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Male,0,0,65,Japan,>50K,0.8311688311688312,Asia,Hardworkers
43,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,Other,Male,0,1887,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
30,Private,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,0,0,68,United-States,<=50K,0.8701298701298701,N_America,Hardworkers
39,Local-gov,Assoc-voc,11,Married-civ-spouse,Adm-clerical,White,Female,0,0,37,United-States,<=50K,0.4675324675324675,N_America,Full_timers
44,Private,Some-college,10,Divorced,Adm-clerical,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
27,Private,Bachelors,13,Never-married,Tech-support,White,Male,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
31,Private,Assoc-acdm,12,Never-married,Prof-specialty,White,Male,0,0,3,United-States,<=50K,0.025974025974025976,N_America,Relaxies
34,Local-gov,HS-grad,9,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,El-Salvador,<=50K,0.5064935064935064,Other,Full_timers
28,Private,Assoc-acdm,12,Never-married,Transport-moving,White,Male,0,0,60,United-States,<=50K,0.7662337662337663,N_America,Hardworkers
55,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
36,Private,HS-grad,9,Divorced,Craft-repair,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
42,Private,Some-college,10,Married-civ-spouse,Transport-moving,Black,Male,7688,0,45,United-States,>50K,0.5714285714285714,N_America,Full_timers
53,Self-emp-inc,Some-college,10,Widowed,Sales,White,Female,0,0,60,United-States,<=50K,0.7662337662337663,N_America,Hardworkers
43,Private,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,0,1902,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
29,Local-gov,Bachelors,13,Never-married,Tech-support,White,Female,0,0,42,United-States,<=50K,0.5324675324675324,N_America,Full_timers
19,Private,Some-college,10,Never-married,Other-service,White,Male,0,0,30,United-States,<=50K,0.37662337662337664,N_America,Full_timers
51,Private,Assoc-voc,11,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
54,Private,Some-college,10,Separated,Exec-managerial,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
42,Self-emp-not-inc,Prof-school,15,Divorced,Prof-specialty,White,Male,7430,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
41,Private,Some-college,10,Divorced,Sales,White,Female,0,0,48,United-States,<=50K,0.6103896103896104,N_America,Full_timers
28,Private,HS-grad,9,Never-married,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
31,Private,Assoc-voc,11,Divorced,Handlers-cleaners,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
23,Private,Bachelors,13,Never-married,Prof-specialty,White,Female,0,0,16,United-States,<=50K,0.19480519480519481,N_America,Part_timers
40,Local-gov,HS-grad,9,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
35,Private,HS-grad,9,Married-civ-spouse,Sales,White,Male,0,0,50,United-States,<=50K,0.6363636363636364,N_America,Full_timers
24,Private,HS-grad,9,Never-married,Sales,White,Male,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
21,Private,Some-college,10,Never-married,Sales,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
27,Private,Some-college,10,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,30,United-States,<=50K,0.37662337662337664,N_America,Full_timers
40,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
17,Private,12th,8,Never-married,Adm-clerical,White,Female,0,0,25,United-States,<=50K,0.3116883116883117,N_America,Part_timers
27,Private,1st-4th,2,Never-married,Craft-repair,White,Male,0,0,40,Mexico,<=50K,0.5064935064935064,Other,Full_timers
34,Private,HS-grad,9,Never-married,Machine-op-inspct,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
18,Private,10th,6,Never-married,Other-service,Black,Male,0,0,15,United-States,<=50K,0.18181818181818182,N_America,Part_timers
39,Private,Bachelors,13,Divorced,Tech-support,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
34,Self-emp-inc,Some-college,10,Married-civ-spouse,Exec-managerial,White,Male,0,0,65,United-States,>50K,0.8311688311688312,N_America,Hardworkers
44,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
39,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,15024,0,60,United-States,>50K,0.7662337662337663,N_America,Hardworkers
28,Private,1st-4th,2,Married-spouse-absent,Other-service,Other,Female,0,0,35,Dominican-Republic,<=50K,0.44155844155844154,Other,Full_timers
30,Private,HS-grad,9,Never-married,Machine-op-inspct,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
60,Private,HS-grad,9,Divorced,Adm-clerical,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
58,Private,HS-grad,9,Married-civ-spouse,Other-service,White,Male,0,0,24,United-States,<=50K,0.2987012987012987,N_America,Part_timers
49,Private,Bachelors,13,Married-civ-spouse,Craft-repair,White,Male,0,0,60,United-States,<=50K,0.7662337662337663,N_America,Hardworkers
61,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,White,Male,0,0,55,United-States,>50K,0.7012987012987013,N_America,Hardworkers
27,Private,HS-grad,9,Divorced,Adm-clerical,White,Male,0,0,38,United-States,<=50K,0.4805194805194805,N_America,Full_timers
59,Self-emp-not-inc,Assoc-acdm,12,Divorced,Tech-support,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
52,Federal-gov,Some-college,10,Married-civ-spouse,Exec-managerial,Asian-Pac-Islander,Female,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
42,Federal-gov,Bachelors,13,Never-married,Exec-managerial,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
27,Private,Some-college,10,Never-married,Other-service,White,Female,0,0,34,United-States,<=50K,0.42857142857142855,N_America,Full_timers
41,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,White,Male,0,0,50,United-States,>50K,0.6363636363636364,N_America,Full_timers
50,Local-gov,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Female,0,0,24,United-States,<=50K,0.2987012987012987,N_America,Part_timers
36,Private,10th,6,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
21,Private,HS-grad,9,Never-married,Farming-fishing,White,Male,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
38,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,White,Male,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
46,Private,Some-college,10,Divorced,Prof-specialty,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
59,Private,Some-college,10,Married-civ-spouse,Sales,White,Male,0,0,50,United-States,<=50K,0.6363636363636364,N_America,Full_timers
55,Private,HS-grad,9,Never-married,Adm-clerical,White,Female,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
49,Local-gov,Masters,14,Widowed,Prof-specialty,White,Female,0,323,20,United-States,<=50K,0.24675324675324675,N_America,Part_timers
59,Self-emp-inc,Some-college,10,Married-civ-spouse,Craft-repair,White,Male,0,0,50,United-States,>50K,0.6363636363636364,N_America,Full_timers
38,Private,Some-college,10,Married-civ-spouse,Sales,White,Male,0,0,55,United-States,>50K,0.7012987012987013,N_America,Hardworkers
22,Private,Some-college,10,Never-married,Transport-moving,White,Male,0,0,25,United-States,<=50K,0.3116883116883117,N_America,Part_timers
28,Private,12th,8,Never-married,Sales,Black,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
47,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,White,Male,0,2415,60,United-States,>50K,0.7662337662337663,N_America,Hardworkers
59,Private,Some-college,10,Married-civ-spouse,Protective-serv,White,Male,0,0,56,United-States,<=50K,0.7142857142857143,N_America,Hardworkers
37,Private,HS-grad,9,Divorced,Handlers-cleaners,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
33,Private,Bachelors,13,Never-married,Sales,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
34,Private,10th,6,Married-civ-spouse,Handlers-cleaners,White,Male,0,0,40,Portugal,<=50K,0.5064935064935064,Europe,Full_timers
35,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,White,Male,0,1887,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
55,Private,10th,6,Never-married,Other-service,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
18,Private,12th,8,Never-married,Other-service,White,Male,0,0,30,United-States,<=50K,0.37662337662337664,N_America,Full_timers
48,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,White,Female,0,0,30,United-States,>50K,0.37662337662337664,N_America,Full_timers
48,Private,Masters,14,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,Cuba,>50K,0.5064935064935064,Other,Full_timers
27,Private,HS-grad,9,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
43,Private,Masters,14,Widowed,Prof-specialty,Black,Female,0,0,37,United-States,<=50K,0.4675324675324675,N_America,Full_timers
32,Private,Some-college,10,Married-civ-spouse,Prof-specialty,White,Male,0,0,38,United-States,>50K,0.4805194805194805,N_America,Full_timers
50,Private,Bachelors,13,Separated,Sales,White,Male,0,0,40,United-States,>50K,0.5064935064935064,N_America,Full_timers
38,Self-emp-not-inc,HS-grad,9,Never-married,Craft-repair,Amer-Indian-Eskimo,Male,0,0,15,United-States,<=50K,0.18181818181818182,N_America,Part_timers
18,Private,9th,5,Never-married,Other-service,Black,Male,0,0,35,United-States,<=50K,0.44155844155844154,N_America,Full_timers
46,Private,9th,5,Divorced,Sales,White,Male,0,0,35,United-States,<=50K,0.44155844155844154,N_America,Full_timers
26,Private,Some-college,10,Never-married,Machine-op-inspct,Asian-Pac-Islander,Male,0,0,45,United-States,>50K,0.5714285714285714,N_America,Full_timers
44,Private,7th-8th,4,Married-civ-spouse,Machine-op-inspct,White,Female,0,0,40,Dominican-Republic,<=50K,0.5064935064935064,Other,Full_timers
32,Private,Some-college,10,Never-married,Adm-clerical,White,Female,0,0,60,United-States,<=50K,0.7662337662337663,N_America,Hardworkers
25,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
55,Private,HS-grad,9,Divorced,Adm-clerical,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
55,Federal-gov,Some-college,10,Never-married,Adm-clerical,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
25,Private,Some-college,10,Married-civ-spouse,Adm-clerical,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
40,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,United-States,<=50K,0.6363636363636364,N_America,Full_timers
29,Private,Assoc-voc,11,Never-married,Craft-repair,White,Male,0,0,50,United-States,<=50K,0.6363636363636364,N_America,Full_timers
60,Private,11th,7,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
45,Private,HS-grad,9,Married-civ-spouse,Transport-moving,White,Male,0,0,45,United-States,<=50K,0.5714285714285714,N_America,Full_timers
43,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Farming-fishing,White,Male,0,0,30,United-States,<=50K,0.37662337662337664,N_America,Full_timers
24,Private,HS-grad,9,Never-married,Sales,White,Female,0,0,55,United-States,<=50K,0.7012987012987013,N_America,Hardworkers
34,Private,Bachelors,13,Divorced,Sales,White,Female,0,0,40,United-States,<=50K,0.5064935064935064,N_America,Full_timers
47,Self-emp-not-inc,Some-college,10,Never-married,Farming-fishing,White,Male,0,0,60,United-States,<=50K,0.7662337662337663,N_America,Hardworkers
